time,input_il6,input_cyclo,binding_sites,binding_sites_std,,hours
60.2484310304419,0,1,87.5784484779042,5.6248535194396,93.2033019973438,1.00414051717403
120.634358480248,0,1,68.2820759876045,3.12622067133667,71.4082966589412,2.01057264133746
179.226582641077,0,1,38.6708679461472,3.43741048410199,42.1082784302492,2.98710971068462
238.562537433921,0,1,21.8731283039504,15.6245931095544,37.4977214135048,3.97604229056535
362.859300539049,0,1,7.03497304757688,3.43610843467616,10.471081482253,6.04765500898414
481.837452149684,0,1,8.12739251581989,3.12491862191088,11.2523111377308,8.03062420249473
