time,EGF_level,HRG_level,IGF1_level,HGF_level,BTC_level,isBxPc3,isBT20,isA431,isADRr,isIGROV1,isACHN,isHCC827,Cellline,pEGFR_au,pErbB2_au,pErbB3_au,pIGF1R_au,tEGFR_au,tErbB2_au,tErbB3_au,tIGF1R_au,pERK_au,pAKT_au,pS6_au,pMEK_au,pS6K1_au,pGSK3_au,FACS_EGFR,FACS_ErbB2,FACS_ErbB3,FACS_IGF1R,FACS_Met
15,0,2.5,0,0,0,0,0,0,0,1,0,0,IGROV1,0,2206.534125,96.42847393,191.5292704,577.4193819,865.7045153,2.759177362,12.96235343,0.661909825,28.33633797,23.49800005,8.648445777,NaN,NaN,,,,,
30,0,2.5,0,0,0,0,0,0,0,1,0,0,IGROV1,0,1097.488334,45.5235734,141.9846335,476.4638335,771.2083099,1.335044908,10.72722317,0.717090726,21.41246192,13.29373623,8.004178639,NaN,NaN,,,,,
60,0,2.5,0,0,0,0,0,0,0,1,0,0,IGROV1,0,1027.0176,415.2350723,359.6588545,487.7590591,761.2225241,4.654077094,13.81457135,0.465888206,25.15180823,16.10268579,8.112821556,NaN,NaN,,,,,
120,0,2.5,0,0,0,0,0,0,0,1,0,0,IGROV1,0,316.9363726,22.23203947,0,506.7077073,497.7421107,1.075214814,8.929277349,0.155468586,19.15520078,16.67927842,6.732168837,NaN,NaN,,,,,
240,0,2.5,0,0,0,0,0,0,0,1,0,0,IGROV1,0,524.0998337,0,0,540.9752424,542.2544233,0,8.328399457,0.225195982,24.2815358,19.72511184,6.651137027,NaN,NaN,,,,,
0,0,10,0,0,0,0,0,0,0,1,0,0,IGROV1,1236.538649,1099.990338,0,149.3959794,517.275582,856.3146741,6.430807411,10.40519146,0.152777938,13.28065114,4.083447852,7.815697066,NaN,NaN,,,,,
5,0,10,0,0,0,0,0,0,0,1,0,0,IGROV1,1703.676296,2887.308559,132.9022534,0,682.0098747,798.6070145,4.98223844,11.90107727,3.058966145,34.67808335,8.916542526,10.26935004,NaN,NaN,,,,,
10,0,10,0,0,0,0,0,0,0,1,0,0,IGROV1,751.0163495,2674.233664,372.2751766,225.871825,602.244271,977.4909623,5.480072056,16.84997559,2.279514445,35.14494601,15.01779584,8.861572794,NaN,NaN,,,,,
15,0,10,0,0,0,0,0,0,0,1,0,0,IGROV1,427.051019,2238.991235,324.7468852,446.9592198,573.1214795,819.4145764,1.626466541,12.56642514,1.03374873,31.87232275,20.31441961,9.030585893,NaN,NaN,,,,,
30,0,10,0,0,0,0,0,0,0,1,0,0,IGROV1,140.2461137,1589.899042,433.9144156,300.9282411,575.4696926,849.2199161,4.890116449,17.30932474,0.925271208,32.94561117,18.78402364,9.346959913,NaN,NaN,,,,,
