time,EGF_level,HRG_level,IGF1_level,HGF_level,BTC_level,isBxPc3,isBT20,isA431,isADRr,isIGROV1,isACHN,isHCC827,Cellline,pEGFR_au,pErbB2_au,pErbB3_au,pIGF1R_au,tEGFR_au,tErbB2_au,tErbB3_au,tIGF1R_au,pERK_au,pAKT_au,pS6_au,pMEK_au,pS6K1_au,pGSK3_au,FACS_EGFR,FACS_ErbB2,FACS_ErbB3,FACS_IGF1R,FACS_Met
30,0,0.15625,0,0,0,0,0,0,0,0,0,0,H322M,4.067184108,3.694048368,1.353917172,415.5643689,12.54169761,7.020746106,0.617053094,8.61847121,0.162390094,0.593815977,1.130236322,0.190920112,0.891040013,0.767869181,,,,,
60,0,0.15625,0,0,0,0,0,0,0,0,0,0,H322M,5.185496452,3.359699049,1.476598607,475.0202163,12.29568451,6.483201693,0.713785689,8.395393418,0.17031259,0.578199906,1.1430605,0.188553767,0.869851418,0.822318516,,,,,
90,0,0.15625,0,0,0,0,0,0,0,0,0,0,H322M,3.967090328,2.830073285,1.35301544,415.9633344,13.9183484,7.48694307,0.789853985,10.29750812,0.183532122,0.521094661,1.213271224,0.18713783,0.89421086,0.777812084,,,,,
120,0,0.15625,0,0,0,0,0,0,0,0,0,0,H322M,4.135228875,2.809874263,1.271798129,402.1653801,15.9366183,7.812967171,0.714920779,10.10820323,0.16397624,0.48471346,1.098838186,0.182773786,0.865112354,0.803811477,,,,,
240,0,0.15625,0,0,0,0,0,0,0,0,0,0,H322M,6.166354444,3.622170615,1.314982406,393.6573936,16.26060641,8.914792702,0.941230911,10.91000124,0.132370326,0.383102592,1.054663701,0.174421795,0.757106577,0.741229694,,,,,
0,0,0.625,0,0,0,0,0,0,0,0,0,0,H322M,5.425327597,3.385430086,0.622180838,270.6371974,15.42036453,9.138003852,0.850858809,11.7283188,0.093529335,0.16678609,0.320148024,0.157043078,0.382265527,0.625441095,,,,,
2,0,0.625,0,0,0,0,0,0,0,0,0,0,H322M,6.378882879,5.705625899,2.245501057,369.3383044,16.7188565,7.972768176,0.687035481,11.09246446,0.332695818,0.466883851,0.429846425,0.233480598,0.459573281,0.837266298,,,,,
4,0,0.625,0,0,0,0,0,0,0,0,0,0,H322M,6.882438422,7.120574415,3.057699393,468.3353582,18.8876736,9.110727955,0.816343676,12.96415475,0.812895902,0.766084427,0.386864691,0.331611451,0.538464362,0.923282379,,,,,
6,0,0.625,0,0,0,0,0,0,0,0,0,0,H322M,4.426916278,6.166907563,3.030024043,399.113973,15.43894662,8.917821015,0.729173151,12.52650977,0.756978942,0.836024789,0.522851699,0.296461287,0.63020054,0.916922279,,,,,
8,0,0.625,0,0,0,0,0,0,0,0,0,0,H322M,5.044026393,6.800102364,3.411232846,434.9419391,17.11764323,9.409632107,0.771324669,12.48153681,0.350414337,0.765589467,0.530537103,0.231910129,0.644497383,0.890431771,,,,,
10,0,0.625,0,0,0,0,0,0,0,0,0,0,H322M,5.449502999,5.997123317,3.021579049,414.4471014,17.80297567,8.870007125,0.784708904,11.36102122,0.210708369,0.758390695,0.690012798,0.19488654,0.70987705,0.886835683,,,,,
15,0,0.625,0,0,0,0,0,0,0,0,0,0,H322M,3.912447908,4.838693498,2.76551995,412.8623389,14.25253827,7.399854981,0.601635163,8.692788707,0.239578541,0.717110222,0.887991686,0.211448158,0.81294612,0.887646331,,,,,
30,0,0.625,0,0,0,0,0,0,0,0,0,0,H322M,4.545719299,5.521288296,2.828525141,466.2669918,15.70122784,7.653759463,0.640416293,8.943959479,0.209278886,0.779347518,1.119740101,0.20008901,0.919419624,0.919881272,,,,,
60,0,0.625,0,0,0,0,0,0,0,0,0,0,H322M,5.082051958,5.208582194,2.764361203,441.9287339,17.24795513,7.127372705,0.738510292,9.364026505,0.193012241,0.71268762,0.979077437,0.195816272,0.905112159,0.880565891,,,,,
