t, stateA_obs, stateB_obs, stateC_obs, stateD_obs, stateE_obs, stateF_obs, stateG_obs, stateH_obs, donor_obs, Pdonor_obs, Pparticle_obs, 
-4.8495, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-4.26087, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-4.01338, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-3.2709, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-3.17726, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-2.34114, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-2.28094, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-1.50502, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-1.29097, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-0.668896, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-0.301003, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
0, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
0.167224, 5.16583, 6.00138, 6.0924, 5.08222, 10.1542, 0.279128, 5.46434, 11.0713, 0.18137, 0.0186299, 0.202453, 
0.688963, 5.66577, 6.02267, 6.07914, 5.09344, 10.1805, 0.273271, 5.46976, 11.0605, 0.182811, 0.0171892, 0.201467, 
1.00334, 5.95465, 6.04709, 6.07083, 5.10094, 10.1953, 0.269625, 5.47323, 11.0535, 0.18354, 0.0164597, 0.200837, 
1.67893, 6.54556, 6.12612, 6.05229, 5.11759, 10.2283, 0.261616, 5.48114, 11.0377, 0.184848, 0.0151521, 0.199412, 
1.83946, 6.6802, 6.1498, 6.04776, 5.12164, 10.2364, 0.259693, 5.4831, 11.0338, 0.185116, 0.0148841, 0.199062, 
2.6689, 7.34242, 6.2987, 6.02373, 5.14293, 10.2787, 0.249733, 5.49358, 11.0128, 0.186301, 0.0136993, 0.197193, 
2.67559, 7.34754, 6.30006, 6.02353, 5.1431, 10.2791, 0.249653, 5.49367, 11.0127, 0.186309, 0.0136909, 0.197177, 
3.51171, 7.96136, 6.4896, 5.99842, 5.16504, 10.3228, 0.239704, 5.50478, 10.9904, 0.18724, 0.0127601, 0.195217, 
3.65886, 8.06418, 6.52646, 5.99392, 5.16894, 10.3306, 0.237973, 5.50678, 10.9864, 0.187382, 0.012618, 0.194866, 
4.34783, 8.52595, 6.71114, 5.97262, 5.18727, 10.3671, 0.229975, 5.5163, 10.9674, 0.187984, 0.0120164, 0.193205, 
4.64883, 8.71791, 6.79748, 5.96319, 5.19531, 10.3832, 0.226543, 5.52053, 10.9589, 0.188212, 0.0117879, 0.192472, 
5.18395, 9.04524, 6.95833, 5.94628, 5.20964, 10.4118, 0.220548, 5.52815, 10.9437, 0.188588, 0.0114124, 0.191158, 
5.6388, 9.31003, 7.10157, 5.93176, 5.22183, 10.4362, 0.215564, 5.5347, 10.9306, 0.188872, 0.011128, 0.190035, 
6.02007, 9.52289, 7.22563, 5.91952, 5.23204, 10.4566, 0.211471, 5.54024, 10.9195, 0.189083, 0.0109175, 0.189089, 
6.62876, 9.84633, 7.43009, 5.89982, 5.24834, 10.4891, 0.205102, 5.54918, 10.9016, 0.189393, 0.0106066, 0.187574, 
6.85619, 9.96222, 7.50822, 5.89242, 5.25442, 10.5013, 0.202776, 5.55255, 10.8949, 0.189501, 0.0104991, 0.187007, 
7.61873, 10.3321, 7.77573, 5.86747, 5.27475, 10.542, 0.195192, 5.56391, 10.8722, 0.189823, 0.010177, 0.185105, 
7.69231, 10.3663, 7.80193, 5.86505, 5.27671, 10.5459, 0.194478, 5.56501, 10.87, 0.189852, 0.0101484, 0.184921, 
8.52843, 10.738, 8.10315, 5.83748, 5.29887, 10.5902, 0.186581, 5.5776, 10.8448, 0.19015, 0.00985042, 0.182835, 
8.6087, 10.7721, 8.13235, 5.83483, 5.30099, 10.5945, 0.185844, 5.57882, 10.8424, 0.190176, 0.00982425, 0.182635, 
9.36455, 11.0798, 8.4088, 5.80976, 5.32088, 10.6343, 0.179083, 5.5903, 10.8194, 0.190405, 0.00959541, 0.180756, 
9.59866, 11.1706, 8.49481, 5.80197, 5.32702, 10.6465, 0.177054, 5.59387, 10.8123, 0.19047, 0.00953046, 0.180175, 
10.2007, 11.3943, 8.71623, 5.78191, 5.34272, 10.678, 0.171978, 5.60307, 10.7939, 0.190624, 0.00937599, 0.178686, 
10.5886, 11.5315, 8.85883, 5.76896, 5.35279, 10.6981, 0.168812, 5.60902, 10.782, 0.190717, 0.00928294, 0.17773, 
11.0368, 11.6835, 9.02318, 5.75399, 5.36437, 10.7213, 0.165256, 5.61591, 10.7682, 0.190815, 0.00918492, 0.176629, 
11.5786, 11.8584, 9.22091, 5.73586, 5.37829, 10.7492, 0.161098, 5.62426, 10.7515, 0.190921, 0.009079, 0.175304, 
11.8729, 11.9495, 9.32774, 5.726, 5.38583, 10.7642, 0.158903, 5.6288, 10.7424, 0.19098, 0.00902005, 0.174587, 
12.5686, 12.1545, 9.57818, 5.70269, 5.40352, 10.7997, 0.153888, 5.63955, 10.7209, 0.1911, 0.00889988, 0.172901, 
12.709, 12.1942, 9.62834, 5.69799, 5.40708, 10.8068, 0.152905, 5.64173, 10.7165, 0.191123, 0.00887719, 0.172562, 
13.5452, 12.4193, 9.92365, 5.66996, 5.42812, 10.8489, 0.147249, 5.65467, 10.6907, 0.191249, 0.00875129, 0.170557, 
13.5585, 12.4227, 9.92832, 5.66951, 5.42846, 10.8496, 0.147161, 5.65488, 10.6902, 0.191251, 0.00874937, 0.170525, 
14.3813, 12.6263, 10.2126, 5.64194, 5.44896, 10.8906, 0.141918, 5.66764, 10.6647, 0.191356, 0.00864408, 0.168572, 
14.5485, 12.6656, 10.2695, 5.63634, 5.4531, 10.8989, 0.140889, 5.67023, 10.6595, 0.191377, 0.00862347, 0.168177, 
15.2174, 12.8167, 10.4942, 5.61395, 5.46959, 10.9319, 0.136897, 5.68061, 10.6388, 0.191451, 0.00854855, 0.166608, 
15.5385, 12.8857, 10.6003, 5.6032, 5.47745, 10.9476, 0.135048, 5.68559, 10.6288, 0.191486, 0.00851444, 0.16586, 
16.0535, 12.9918, 10.768, 5.58599, 5.49001, 10.9728, 0.13217, 5.69357, 10.6129, 0.191534, 0.00846588, 0.164667, 
16.5284, 13.0849, 10.9197, 5.57012, 5.50152, 10.9958, 0.129611, 5.70094, 10.5981, 0.191577, 0.00842324, 0.163575, 
16.8896, 13.1529, 11.0332, 5.55807, 5.51023, 11.0133, 0.127723, 5.70654, 10.5869, 0.191609, 0.00839127, 0.16275, 
17.5184, 13.2654, 11.2268, 5.53711, 5.5253, 11.0434, 0.124554, 5.71628, 10.5674, 0.191657, 0.00834327, 0.161324, 
17.7258, 13.301, 11.2895, 5.53021, 5.53025, 11.0533, 0.12354, 5.71949, 10.561, 0.191671, 0.00832873, 0.160856, 
18.5084, 13.4289, 11.5212, 5.5042, 5.54881, 11.0905, 0.119852, 5.73159, 10.5368, 0.191724, 0.00827589, 0.159106, 
18.5619, 13.4373, 11.5367, 5.50242, 5.55007, 11.093, 0.119607, 5.73242, 10.5352, 0.191727, 0.00827257, 0.158987, 
19.398, 13.5627, 11.7746, 5.4747, 5.5697, 11.1323, 0.115911, 5.74533, 10.5093, 0.191776, 0.00822421, 0.157142, 
19.4983, 13.577, 11.8025, 5.47138, 5.57204, 11.137, 0.115482, 5.74688, 10.5062, 0.191781, 0.00821886, 0.156923, 
20.2341, 13.6779, 12.003, 5.44706, 5.58914, 11.1712, 0.112437, 5.75822, 10.4836, 0.191818, 0.00818227, 0.155323, 
20.4883, 13.7111, 12.0705, 5.43868, 5.59501, 11.183, 0.111423, 5.76213, 10.4757, 0.191829, 0.00817069, 0.154775, 
21.0702, 13.784, 12.2219, 5.41951, 5.60839, 11.2097, 0.109173, 5.77108, 10.4578, 0.191854, 0.00814607, 0.153528, 
21.4783, 13.8326, 12.3253, 5.4061, 5.61772, 11.2284, 0.107654, 5.77734, 10.4453, 0.19187, 0.0081303, 0.152662, 
21.9064, 13.8815, 12.4314, 5.39206, 5.62746, 11.2479, 0.106108, 5.78391, 10.4322, 0.191885, 0.008115, 0.151759, 
22.4682, 13.9426, 12.567, 5.37366, 5.64018, 11.2734, 0.104154, 5.79251, 10.415, 0.191903, 0.00809673, 0.150585, 
22.7425, 13.9712, 12.6317, 5.36469, 5.64635, 11.2857, 0.10323, 5.79671, 10.4066, 0.191911, 0.00808852, 0.150016, 
23.4582, 14.0423, 12.7958, 5.34135, 5.66239, 11.3178, 0.100906, 5.80763, 10.3847, 0.191931, 0.00806915, 0.148543, 
23.5786, 14.0537, 12.8227, 5.33743, 5.66508, 11.3232, 0.100527, 5.80947, 10.3811, 0.191934, 0.00806617, 0.148298, 
24.4147, 14.1296, 13.0048, 5.31028, 5.68363, 11.3603, 0.0979903, 5.82219, 10.3556, 0.191952, 0.00804752, 0.146605, 
24.4482, 14.1325, 13.0119, 5.30919, 5.68437, 11.3618, 0.0978921, 5.8227, 10.3546, 0.191953, 0.00804684, 0.146538, 
25.2508, 14.1995, 13.1781, 5.28323, 5.70202, 11.3971, 0.0956089, 5.83487, 10.3303, 0.191968, 0.00803221, 0.144937, 
25.4381, 14.2143, 13.2158, 5.27719, 5.70611, 11.4053, 0.0950959, 5.83771, 10.3246, 0.191971, 0.0080292, 0.144567, 
26.087, 14.2637, 13.3429, 5.25629, 5.72025, 11.4336, 0.0933742, 5.84751, 10.305, 0.19198, 0.0080199, 0.143295, 
26.4281, 14.2884, 13.4077, 5.24533, 5.72764, 11.4484, 0.0925025, 5.85266, 10.2947, 0.191984, 0.00801569, 0.142633, 
26.9231, 14.3227, 13.4994, 5.22947, 5.73832, 11.4698, 0.0912772, 5.86011, 10.2798, 0.19199, 0.00801033, 0.141678, 
27.4181, 14.3555, 13.5882, 5.21364, 5.74894, 11.4911, 0.0900975, 5.86755, 10.2649, 0.191994, 0.00800583, 0.140733, 
27.7592, 14.3771, 13.6479, 5.20276, 5.75623, 11.5056, 0.08931, 5.87266, 10.2547, 0.191997, 0.00800321, 0.140086, 
28.408, 14.4162, 13.7577, 5.18212, 5.77004, 11.5333, 0.0878678, 5.88238, 10.2352, 0.192001, 0.00799924, 0.138868, 
28.5953, 14.4271, 13.7886, 5.17617, 5.774, 11.5412, 0.0874646, 5.88517, 10.2297, 0.192002, 0.00799833, 0.138519, 
29.398, 14.4713, 13.9167, 5.15075, 5.79092, 11.5751, 0.0858011, 5.89714, 10.2057, 0.192004, 0.00799554, 0.137037, 
29.4314, 14.473, 13.9219, 5.1497, 5.79163, 11.5765, 0.0857339, 5.89764, 10.2047, 0.192005, 0.00799546, 0.136976, 
30.2676, 14.5153, 14.0481, 5.12335, 5.80911, 11.6115, 0.0841111, 5.91005, 10.1799, 0.192006, 0.00799442, 0.135458, 
30.388, 14.5211, 14.0656, 5.11956, 5.81161, 11.6165, 0.0838858, 5.91184, 10.1763, 0.192006, 0.00799441, 0.135241, 
31.1037, 14.5542, 14.1673, 5.09712, 5.82645, 11.6462, 0.0825895, 5.92242, 10.1552, 0.192005, 0.00799504, 0.133964, 
31.3779, 14.5663, 14.205, 5.08854, 5.83211, 11.6575, 0.0821115, 5.92647, 10.1471, 0.192004, 0.00799559, 0.133479, 
31.9398, 14.59, 14.2801, 5.07101, 5.84365, 11.6806, 0.0811632, 5.93474, 10.1305, 0.192003, 0.00799718, 0.132493, 
32.3679, 14.6071, 14.3353, 5.05769, 5.85241, 11.6981, 0.080468, 5.94103, 10.1179, 0.192001, 0.00799881, 0.13175, 
32.7759, 14.6229, 14.3865, 5.04503, 5.86072, 11.7147, 0.0798265, 5.94701, 10.106, 0.191999, 0.00800067, 0.131047, 
33.3579, 14.6442, 14.457, 5.02701, 5.87253, 11.7384, 0.0789461, 5.95552, 10.089, 0.191996, 0.00800385, 0.130054, 
33.612, 14.6531, 14.4869, 5.01917, 5.87767, 11.7486, 0.0785739, 5.95923, 10.0815, 0.191995, 0.00800541, 0.129624, 
34.3478, 14.6777, 14.5705, 4.99651, 5.89247, 11.7783, 0.0775373, 5.96994, 10.0601, 0.191989, 0.00801051, 0.128391, 
34.4482, 14.6809, 14.5816, 4.99343, 5.89448, 11.7823, 0.0774005, 5.9714, 10.0572, 0.191989, 0.00801127, 0.128224, 
35.2843, 14.7065, 14.6708, 4.96782, 5.91117, 11.8157, 0.0763015, 5.98352, 10.033, 0.191982, 0.00801815, 0.126847, 
35.3378, 14.7081, 14.6763, 4.96619, 5.91223, 11.8178, 0.0762336, 5.98429, 10.0314, 0.191981, 0.00801862, 0.126759, 
36.1204, 14.7301, 14.7549, 4.94234, 5.92774, 11.8488, 0.0752725, 5.99559, 10.0088, 0.191974, 0.00802596, 0.125492, 
36.3278, 14.7356, 14.7749, 4.93604, 5.93183, 11.857, 0.0750276, 5.99857, 10.0029, 0.191972, 0.00802803, 0.12516, 
36.9565, 14.7517, 14.834, 4.91699, 5.94418, 11.8817, 0.0743092, 6.0076, 9.98479, 0.191965, 0.00803461, 0.12416, 
37.3177, 14.7605, 14.8667, 4.90607, 5.95125, 11.8959, 0.0739124, 6.01278, 9.97444, 0.191961, 0.00803859, 0.123592, 
37.7926, 14.7717, 14.9084, 4.89176, 5.96051, 11.9144, 0.0734077, 6.01957, 9.96086, 0.191956, 0.00804402, 0.12285, 
38.3077, 14.7831, 14.952, 4.87628, 5.97051, 11.9344, 0.0728816, 6.02691, 9.94617, 0.19195, 0.00805017, 0.122054, 
38.6288, 14.79, 14.9784, 4.86665, 5.97673, 11.9469, 0.0725644, 6.03148, 9.93704, 0.191946, 0.00805412, 0.121562, 
39.2977, 14.8036, 15.0314, 4.84666, 5.98962, 11.9726, 0.0719293, 6.04097, 9.91805, 0.191937, 0.00806266, 0.120547, 
39.4649, 14.8068, 15.0442, 4.84168, 5.99283, 11.9791, 0.0717758, 6.04334, 9.91332, 0.191935, 0.00806485, 0.120295, 
40.2876, 14.8221, 15.105, 4.81723, 6.00856, 12.0105, 0.0710499, 6.05496, 9.89008, 0.191924, 0.00807597, 0.119069, 
40.301, 14.8223, 15.106, 4.81683, 6.00882, 12.0111, 0.0710385, 6.05515, 9.8897, 0.191924, 0.00807615, 0.119049, 
41.1371, 14.8366, 15.164, 4.79211, 6.0247, 12.0428, 0.0703497, 6.0669, 9.86619, 0.191912, 0.00808796, 0.117825, 
41.2776, 14.8389, 15.1734, 4.78796, 6.02735, 12.0481, 0.0702385, 6.06887, 9.86225, 0.19191, 0.00808999, 0.117621, 
41.9732, 14.8497, 15.2185, 4.76751, 6.04047, 12.0744, 0.0697062, 6.07861, 9.84279, 0.1919, 0.00810023, 0.11662, 
42.2676, 14.854, 15.2369, 4.75888, 6.046, 12.0854, 0.0694901, 6.08271, 9.83458, 0.191895, 0.00810465, 0.116201, 
42.8094, 14.8617, 15.2697, 4.74304, 6.05614, 12.1057, 0.0691056, 6.09026, 9.81949, 0.191887, 0.00811292, 0.115437, 
43.2575, 14.8678, 15.2957, 4.72997, 6.06449, 12.1224, 0.0688004, 6.09648, 9.80704, 0.19188, 0.00811988, 0.11481, 
43.6455, 14.8728, 15.3176, 4.71869, 6.0717, 12.1369, 0.0685452, 6.10185, 9.7963, 0.191874, 0.00812598, 0.114273, 
44.2475, 14.8803, 15.3503, 4.70124, 6.08284, 12.1592, 0.0681653, 6.11017, 9.77966, 0.191864, 0.0081356, 0.113447, 
44.4816, 14.883, 15.3626, 4.69448, 6.08716, 12.1678, 0.0680227, 6.1134, 9.77321, 0.191861, 0.00813939, 0.113129, 
45.2375, 14.8916, 15.4008, 4.67269, 6.10105, 12.1956, 0.067581, 6.12379, 9.75243, 0.191848, 0.00815176, 0.112111, 
45.3177, 14.8924, 15.4047, 4.67038, 6.10252, 12.1985, 0.0675358, 6.12489, 9.75023, 0.191847, 0.00815309, 0.112004, 
