t, stateA_obs, stateB_obs, stateC_obs, stateD_obs, stateE_obs, stateF_obs, stateG_obs, stateH_obs, donor_obs, Pdonor_obs, Pparticle_obs, 
84.6555, 19.9979, 20.9801, 0.0075099, 4.08224, 7.94325, 0.0804906, 8.42314, 5.15372, 0.189482, 0.0105184, 0.0432679, 
85.4515, 19.9981, 20.9814, 0.00643742, 4.08286, 7.9434, 0.0804904, 8.42382, 5.15236, 0.189378, 0.0106222, 0.0434555, 
85.5953, 19.9981, 20.9817, 0.0062591, 4.08297, 7.94343, 0.0804903, 8.42394, 5.15213, 0.18936, 0.0106399, 0.04349, 
86.2876, 19.9982, 20.9828, 0.00546168, 4.08344, 7.94354, 0.0804902, 8.42446, 5.15108, 0.18928, 0.0107201, 0.0436584, 
86.5351, 19.9983, 20.9832, 0.00519978, 4.0836, 7.94357, 0.0804902, 8.42463, 5.15073, 0.189253, 0.0107468, 0.0437194, 
87.1237, 19.9984, 20.984, 0.00462248, 4.08394, 7.94365, 0.0804901, 8.42503, 5.14995, 0.189193, 0.0108067, 0.043866, 
87.4749, 19.9984, 20.9845, 0.0043071, 4.08413, 7.94369, 0.0804901, 8.42524, 5.14951, 0.18916, 0.0108401, 0.0439544, 
87.9599, 19.9985, 20.9852, 0.00390447, 4.08437, 7.94374, 0.0804901, 8.42553, 5.14894, 0.189116, 0.0108836, 0.0440775, 
88.4147, 19.9986, 20.9858, 0.00355929, 4.08458, 7.94379, 0.0804901, 8.42578, 5.14844, 0.189078, 0.0109218, 0.0441938, 
88.796, 19.9986, 20.9862, 0.00329272, 4.08474, 7.94383, 0.08049, 8.42598, 5.14805, 0.189048, 0.0109518, 0.0442919, 
89.3545, 19.9987, 20.9869, 0.00293691, 4.08495, 7.94387, 0.08049, 8.42625, 5.14751, 0.189007, 0.0109929, 0.0444364, 
89.6321, 19.9987, 20.9872, 0.00277445, 4.08505, 7.94389, 0.08049, 8.42637, 5.14725, 0.188988, 0.0110122, 0.0445085, 
90.2943, 19.9988, 20.988, 0.00242137, 4.08526, 7.94394, 0.08049, 8.42666, 5.14669, 0.188946, 0.0110543, 0.0446811, 
90.4682, 19.9988, 20.9882, 0.00233623, 4.08532, 7.94395, 0.08049, 8.42673, 5.14655, 0.188935, 0.0110646, 0.0447265, 
91.2341, 19.9989, 20.989, 0.00199486, 4.08552, 7.944, 0.08049, 8.42702, 5.14596, 0.188894, 0.0111057, 0.0449269, 
91.3043, 19.9989, 20.989, 0.00196606, 4.08554, 7.944, 0.08049, 8.42704, 5.14591, 0.188891, 0.0111091, 0.0449453, 
92.1405, 19.999, 20.9898, 0.00165137, 4.08573, 7.94404, 0.0804901, 8.42733, 5.14534, 0.188854, 0.0111459, 0.0451642, 
92.1739, 19.999, 20.9899, 0.00163978, 4.08574, 7.94404, 0.0804901, 8.42734, 5.14532, 0.188853, 0.0111473, 0.045173, 
92.9766, 19.9991, 20.9906, 0.00138333, 4.08589, 7.94408, 0.0804901, 8.42759, 5.14482, 0.188824, 0.0111764, 0.0453827, 
93.1137, 19.9991, 20.9907, 0.00134349, 4.08592, 7.94408, 0.0804901, 8.42763, 5.14474, 0.188819, 0.0111811, 0.0454184, 
93.8127, 19.9992, 20.9912, 0.00115673, 4.08603, 7.94411, 0.0804901, 8.42782, 5.14435, 0.188796, 0.0112038, 0.0456002, 
94.0535, 19.9992, 20.9914, 0.0010986, 4.08607, 7.94411, 0.0804901, 8.42789, 5.14422, 0.188789, 0.0112112, 0.0456627, 
94.6488, 19.9992, 20.9919, 0.00096813, 4.08615, 7.94413, 0.0804901, 8.42804, 5.14392, 0.188771, 0.0112291, 0.0458166, 
94.9933, 19.9993, 20.9921, 0.000901205, 4.08619, 7.94414, 0.0804901, 8.42812, 5.14376, 0.188761, 0.0112394, 0.0459054, 
95.4849, 19.9993, 20.9925, 0.000815132, 4.08624, 7.94415, 0.0804901, 8.42824, 5.14353, 0.188747, 0.0112535, 0.0460318, 
95.9331, 19.9993, 20.9928, 0.000743593, 4.08628, 7.94416, 0.0804901, 8.42833, 5.14333, 0.188736, 0.011264, 0.0461464, 
96.3211, 19.9993, 20.993, 0.000686039, 4.08632, 7.94417, 0.0804901, 8.42842, 5.14317, 0.188729, 0.0112711, 0.0462453, 
96.8729, 19.9994, 20.9934, 0.000610683, 4.08636, 7.94418, 0.0804901, 8.42853, 5.14295, 0.18872, 0.0112796, 0.0463852, 
97.1572, 19.9994, 20.9935, 0.000573898, 4.08639, 7.94418, 0.0804901, 8.42858, 5.14283, 0.188717, 0.0112831, 0.0464568, 
97.8127, 19.9994, 20.9939, 0.000496971, 4.08643, 7.94419, 0.0804902, 8.42871, 5.14258, 0.188709, 0.0112913, 0.0466211, 
97.9933, 19.9994, 20.994, 0.000477639, 4.08645, 7.9442, 0.0804902, 8.42874, 5.14252, 0.188706, 0.0112939, 0.0466661, 
98.7525, 19.9995, 20.9944, 0.000406636, 4.08649, 7.9442, 0.0804902, 8.42888, 5.14225, 0.188694, 0.0113061, 0.0468542, 
98.8294, 19.9995, 20.9944, 0.000400511, 4.08649, 7.94421, 0.0804902, 8.42889, 5.14222, 0.188692, 0.0113075, 0.0468731, 
99.6656, 19.9995, 20.9949, 0.000342027, 4.08653, 7.94421, 0.0804901, 8.42903, 5.14194, 0.188678, 0.0113217, 0.047078, 
99.6923, 19.9995, 20.9949, 0.000340292, 4.08653, 7.94421, 0.0804901, 8.42903, 5.14193, 0.188678, 0.011322, 0.0470845, 
100.502, 19.9996, 20.9952, 0.000290605, 4.08656, 7.94422, 0.0804901, 8.42916, 5.14168, 0.188672, 0.0113284, 0.0472806, 
100.632, 19.9996, 20.9953, 0.000283073, 4.08656, 7.94422, 0.0804901, 8.42918, 5.14164, 0.188671, 0.0113291, 0.0473119, 
101.338, 19.9996, 20.9956, 0.000243373, 4.08658, 7.94423, 0.0804901, 8.42928, 5.14143, 0.188668, 0.0113316, 0.0474805, 
101.572, 19.9996, 20.9957, 0.000231003, 4.08659, 7.94423, 0.0804901, 8.42932, 5.14136, 0.188668, 0.0113324, 0.047536, 
102.174, 19.9996, 20.9959, 0.000201565, 4.08661, 7.94423, 0.0804902, 8.42941, 5.14119, 0.188664, 0.0113359, 0.0476777, 
102.512, 19.9996, 20.996, 0.000187553, 4.08662, 7.94423, 0.0804902, 8.42945, 5.14109, 0.188661, 0.0113387, 0.0477566, 
103.01, 19.9997, 20.9962, 0.000171693, 4.08663, 7.94424, 0.0804901, 8.42952, 5.14095, 0.188655, 0.0113449, 0.0478723, 
103.452, 19.9997, 20.9964, 0.000159171, 4.08663, 7.94424, 0.0804901, 8.42958, 5.14084, 0.18865, 0.0113495, 0.047974, 
103.846, 19.9997, 20.9965, 0.00014878, 4.08664, 7.94424, 0.0804901, 8.42963, 5.14073, 0.188648, 0.0113522, 0.0480644, 
104.391, 19.9997, 20.9967, 0.000135229, 4.08665, 7.94424, 0.0804901, 8.4297, 5.14059, 0.188646, 0.0113543, 0.0481883, 
104.682, 19.9997, 20.9967, 0.000127904, 4.08665, 7.94424, 0.0804901, 8.42974, 5.14052, 0.188645, 0.0113548, 0.048254, 
105.331, 19.9997, 20.9969, 0.000110818, 4.08666, 7.94425, 0.0804901, 8.42982, 5.14036, 0.188645, 0.0113546, 0.0483993, 
105.518, 19.9997, 20.997, 0.000105828, 4.08667, 7.94425, 0.0804901, 8.42984, 5.14031, 0.188645, 0.0113545, 0.0484409, 
106.271, 19.9998, 20.9972, 8.67118e-05, 4.08668, 7.94425, 0.0804901, 8.42994, 5.14012, 0.188644, 0.0113558, 0.0486066, 
106.355, 19.9998, 20.9972, 8.49411e-05, 4.08668, 7.94425, 0.0804901, 8.42995, 5.1401, 0.188644, 0.0113562, 0.0486249, 
107.191, 19.9998, 20.9974, 7.24399e-05, 4.08669, 7.94425, 0.0804901, 8.43005, 5.1399, 0.188637, 0.0113629, 0.0488063, 
107.211, 19.9998, 20.9974, 7.21952e-05, 4.08669, 7.94425, 0.0804901, 8.43005, 5.1399, 0.188637, 0.0113631, 0.0488106, 
108.027, 19.9998, 20.9976, 6.39581e-05, 4.08669, 7.94425, 0.0804901, 8.43014, 5.13971, 0.188632, 0.0113679, 0.0489853, 
108.151, 19.9998, 20.9976, 6.27885e-05, 4.08669, 7.94425, 0.0804901, 8.43016, 5.13968, 0.188632, 0.0113684, 0.0490116, 
108.863, 19.9998, 20.9978, 5.43479e-05, 4.0867, 7.94425, 0.0804901, 8.43024, 5.13952, 0.188631, 0.0113685, 0.0491618, 
109.09, 19.9998, 20.9978, 5.15457e-05, 4.0867, 7.94425, 0.0804901, 8.43026, 5.13947, 0.188632, 0.0113683, 0.0492094, 
109.699, 19.9998, 20.9979, 4.36753e-05, 4.0867, 7.94425, 0.0804901, 8.43033, 5.13934, 0.188632, 0.0113682, 0.0493357, 
110.03, 19.9998, 20.998, 3.99046e-05, 4.08671, 7.94425, 0.0804901, 8.43037, 5.13927, 0.188631, 0.0113687, 0.0494038, 
110.535, 19.9998, 20.9981, 3.65097e-05, 4.08671, 7.94425, 0.0804901, 8.43042, 5.13916, 0.188629, 0.0113711, 0.0495069, 
110.97, 19.9998, 20.9982, 3.58019e-05, 4.08671, 7.94426, 0.0804901, 8.43047, 5.13907, 0.188625, 0.0113745, 0.049595, 
111.371, 19.9999, 20.9982, 3.51815e-05, 4.08671, 7.94426, 0.0804901, 8.43051, 5.13898, 0.188623, 0.0113768, 0.0496758, 
111.91, 19.9999, 20.9983, 3.42333e-05, 4.08671, 7.94426, 0.0804901, 8.43056, 5.13887, 0.188622, 0.0113783, 0.0497833, 
112.207, 19.9999, 20.9984, 3.32731e-05, 4.08671, 7.94426, 0.0804901, 8.43059, 5.13881, 0.188621, 0.0113786, 0.0498422, 
112.849, 19.9999, 20.9985, 2.86516e-05, 4.08671, 7.94426, 0.0804901, 8.43066, 5.13868, 0.188623, 0.0113771, 0.0499684, 
113.043, 19.9999, 20.9985, 2.71052e-05, 4.08671, 7.94426, 0.0804901, 8.43068, 5.13864, 0.188623, 0.0113767, 0.0500062, 
113.789, 19.9999, 20.9986, 2.10652e-05, 4.08672, 7.94426, 0.0804901, 8.43075, 5.13849, 0.188623, 0.0113766, 0.0501502, 
113.88, 19.9999, 20.9986, 2.05291e-05, 4.08672, 7.94426, 0.0804901, 8.43076, 5.13848, 0.188623, 0.0113768, 0.0501676, 
114.716, 19.9999, 20.9987, 2.0778e-05, 4.08671, 7.94426, 0.0804901, 8.43084, 5.13831, 0.188618, 0.0113821, 0.0503266, 
114.729, 19.9999, 20.9987, 2.08109e-05, 4.08671, 7.94426, 0.0804901, 8.43085, 5.13831, 0.188618, 0.0113822, 0.0503291, 
115.552, 19.9999, 20.9988, 2.29165e-05, 4.08671, 7.94426, 0.0804901, 8.43092, 5.13815, 0.188614, 0.0113857, 0.0504834, 
115.669, 19.9999, 20.9988, 2.31016e-05, 4.08671, 7.94426, 0.0804901, 8.43093, 5.13813, 0.188614, 0.0113858, 0.0505052, 
116.388, 19.9999, 20.9989, 2.29059e-05, 4.08671, 7.94426, 0.0804901, 8.431, 5.138, 0.188614, 0.0113855, 0.050638, 
116.609, 19.9999, 20.9989, 2.18598e-05, 4.08671, 7.94426, 0.0804901, 8.43102, 5.13796, 0.188615, 0.0113848, 0.0506784, 
117.224, 19.9999, 20.999, 1.78309e-05, 4.08671, 7.94426, 0.0804901, 8.43108, 5.13784, 0.188617, 0.0113827, 0.0507901, 
117.548, 19.9999, 20.999, 1.46607e-05, 4.08672, 7.94426, 0.0804901, 8.43111, 5.13778, 0.188618, 0.0113821, 0.0508484, 
118.06, 19.9999, 20.999, 1.08952e-05, 4.08672, 7.94426, 0.0804901, 8.43116, 5.13769, 0.188618, 0.0113822, 0.0509397, 
118.488, 19.9999, 20.9991, 1.01553e-05, 4.08672, 7.94426, 0.0804901, 8.4312, 5.13761, 0.188615, 0.0113847, 0.0510154, 
118.896, 19.9999, 20.9991, 9.96157e-06, 4.08672, 7.94426, 0.0804901, 8.43123, 5.13754, 0.188613, 0.0113872, 0.0510871, 
119.428, 19.9999, 20.9992, 1.08984e-05, 4.08672, 7.94426, 0.0804901, 8.43128, 5.13744, 0.18861, 0.0113898, 0.0511798, 
119.732, 19.9999, 20.9992, 1.15595e-05, 4.08672, 7.94426, 0.0804901, 8.43131, 5.13739, 0.188609, 0.0113909, 0.0512325, 
120.368, 19.9999, 20.9992, 1.12322e-05, 4.08672, 7.94426, 0.0804901, 8.43136, 5.13728, 0.188609, 0.011391, 0.0513416, 
120.569, 19.9999, 20.9992, 1.06015e-05, 4.08672, 7.94426, 0.0804901, 8.43138, 5.13724, 0.18861, 0.0113904, 0.0513758, 
121.308, 19.9999, 20.9993, 7.71729e-06, 4.08672, 7.94426, 0.0804901, 8.43144, 5.13712, 0.188611, 0.0113891, 0.0515006, 
121.405, 19.9999, 20.9993, 7.19264e-06, 4.08672, 7.94426, 0.0804901, 8.43145, 5.1371, 0.188611, 0.0113891, 0.0515168, 
122.241, 20, 20.9994, 6.09819e-06, 4.08672, 7.94426, 0.0804901, 8.43152, 5.13696, 0.188609, 0.0113908, 0.0516557, 
122.247, 20, 20.9994, 6.12266e-06, 4.08672, 7.94426, 0.0804901, 8.43152, 5.13696, 0.188609, 0.0113909, 0.0516568, 
123.077, 20, 20.9994, 8.94058e-06, 4.08672, 7.94426, 0.0804901, 8.43159, 5.13682, 0.188605, 0.0113952, 0.0517926, 
123.187, 20, 20.9994, 9.31976e-06, 4.08672, 7.94426, 0.0804901, 8.4316, 5.1368, 0.188604, 0.0113955, 0.0518105, 
123.913, 20, 20.9994, 1.08884e-05, 4.08672, 7.94426, 0.0804901, 8.43166, 5.13669, 0.188604, 0.0113964, 0.0519276, 
124.127, 20, 20.9995, 1.06313e-05, 4.08672, 7.94426, 0.0804901, 8.43167, 5.13665, 0.188604, 0.0113961, 0.0519618, 
124.749, 20, 20.9995, 8.53106e-06, 4.08672, 7.94426, 0.0804901, 8.43172, 5.13655, 0.188606, 0.0113943, 0.0520604, 
125.067, 20, 20.9995, 7.17998e-06, 4.08672, 7.94426, 0.0804901, 8.43175, 5.1365, 0.188606, 0.0113938, 0.0521103, 
125.585, 20, 20.9995, 5.26112e-06, 4.08672, 7.94426, 0.0804901, 8.43179, 5.13642, 0.188606, 0.0113939, 0.0521912, 
126.007, 20, 20.9995, 5.35521e-06, 4.08672, 7.94426, 0.0804901, 8.43182, 5.13635, 0.188605, 0.0113954, 0.0522563, 
126.421, 20, 20.9996, 7.33697e-06, 4.08672, 7.94426, 0.08049, 8.43186, 5.13629, 0.188602, 0.0113981, 0.05232, 
126.946, 20, 20.9996, 9.52509e-06, 4.08672, 7.94426, 0.08049, 8.4319, 5.13621, 0.1886, 0.0114005, 0.0523999, 
127.258, 20, 20.9996, 1.05512e-05, 4.08671, 7.94426, 0.08049, 8.43192, 5.13616, 0.188599, 0.0114008, 0.052447, 
127.886, 20, 20.9996, 1.14028e-05, 4.08671, 7.94426, 0.08049, 8.43197, 5.13607, 0.188599, 0.0114007, 0.0525413, 
128.094, 20, 20.9996, 1.08092e-05, 4.08671, 7.94426, 0.08049, 8.43198, 5.13604, 0.1886, 0.0114, 0.0525721, 
128.826, 20, 20.9996, 7.70557e-06, 4.08672, 7.94426, 0.08049, 8.43204, 5.13593, 0.188602, 0.0113978, 0.0526801, 
128.93, 20, 20.9997, 7.22059e-06, 4.08672, 7.94426, 0.08049, 8.43204, 5.13591, 0.188602, 0.0113977, 0.0526953, 
129.766, 20, 20.9997, 5.46128e-06, 4.08672, 7.94426, 0.08049, 8.43211, 5.13579, 0.188601, 0.0113992, 0.0528164, 
130.602, 20, 20.9997, 1.04559e-05, 4.08671, 7.94426, 0.08049, 8.43217, 5.13567, 0.188595, 0.0114049, 0.052936, 
130.706, 20, 20.9997, 1.10414e-05, 4.08671, 7.94426, 0.08049, 8.43217, 5.13566, 0.188595, 0.0114053, 0.0529507, 
131.438, 20, 20.9997, 1.39848e-05, 4.08671, 7.94426, 0.08049, 8.43222, 5.13555, 0.188594, 0.0114059, 0.0530538, 
131.645, 20, 20.9997, 1.44093e-05, 4.08671, 7.94426, 0.08049, 8.43224, 5.13553, 0.188594, 0.0114057, 0.0530828, 
132.274, 20, 20.9997, 1.32686e-05, 4.08671, 7.94426, 0.08049, 8.43228, 5.13544, 0.188596, 0.0114036, 0.0531699, 
132.585, 20, 20.9998, 1.1835e-05, 4.08671, 7.94426, 0.08049, 8.4323, 5.1354, 0.188598, 0.0114024, 0.0532126, 
133.11, 20, 20.9998, 8.07383e-06, 4.08671, 7.94426, 0.08049, 8.43234, 5.13532, 0.188599, 0.011401, 0.053284, 
133.525, 20, 20.9998, 5.7823e-06, 4.08671, 7.94426, 0.08049, 8.43237, 5.13526, 0.188599, 0.011401, 0.0533399, 
133.946, 20, 20.9998, 5.41961e-06, 4.08672, 7.94426, 0.08049, 8.4324, 5.13521, 0.188597, 0.0114029, 0.0533963, 
134.465, 20, 20.9998, 5.82688e-06, 4.08671, 7.94426, 0.08049, 8.43243, 5.13513, 0.188594, 0.0114058, 0.0534651, 
134.783, 20, 20.9998, 5.9113e-06, 4.08671, 7.94426, 0.08049, 8.43245, 5.13509, 0.188593, 0.0114069, 0.0535069, 
135.405, 20, 20.9998, 6.00682e-06, 4.08671, 7.94426, 0.08049, 8.43249, 5.13501, 0.188592, 0.0114077, 0.0535883, 
135.619, 20, 20.9998, 6.05768e-06, 4.08671, 7.94426, 0.08049, 8.43251, 5.13498, 0.188592, 0.0114079, 0.0536161, 
136.344, 20, 20.9998, 5.66664e-06, 4.08671, 7.94426, 0.08049, 8.43256, 5.13489, 0.188592, 0.0114075, 0.0537095, 
136.455, 20, 20.9998, 5.58503e-06, 4.08671, 7.94426, 0.08049, 8.43256, 5.13487, 0.188593, 0.0114075, 0.0537236, 
137.284, 20, 20.9998, 4.69197e-06, 4.08671, 7.94426, 0.08049, 8.43262, 5.13477, 0.188592, 0.0114076, 0.0538286, 
137.291, 20, 20.9998, 4.68353e-06, 4.08671, 7.94426, 0.08049, 8.43262, 5.13477, 0.188592, 0.0114076, 0.0538295, 
138.127, 20, 20.9999, 3.7288e-06, 4.08672, 7.94426, 0.08049, 8.43267, 5.13466, 0.188591, 0.0114085, 0.0539337, 
138.224, 20, 20.9999, 3.62094e-06, 4.08672, 7.94426, 0.08049, 8.43268, 5.13465, 0.188591, 0.0114087, 0.0539457, 
138.963, 20, 20.9999, 2.96116e-06, 4.08672, 7.94426, 0.08049, 8.43272, 5.13456, 0.18859, 0.0114097, 0.0540364, 
139.164, 20, 20.9999, 2.81425e-06, 4.08672, 7.94426, 0.08049, 8.43273, 5.13453, 0.18859, 0.01141, 0.0540608, 
139.799, 20, 20.9999, 2.4318e-06, 4.08672, 7.94426, 0.08049, 8.43277, 5.13445, 0.188589, 0.0114107, 0.0541375, 
140.104, 20, 20.9999, 2.2874e-06, 4.08672, 7.94426, 0.08049, 8.43279, 5.13442, 0.188589, 0.011411, 0.054174, 
140.635, 20, 20.9999, 2.06793e-06, 4.08672, 7.94426, 0.08049, 8.43282, 5.13435, 0.188589, 0.0114114, 0.0542372, 
141.043, 20, 20.9999, 1.90955e-06, 4.08672, 7.94426, 0.08049, 8.43285, 5.1343, 0.188588, 0.0114117, 0.0542852, 
141.472, 20, 20.9999, 1.76129e-06, 4.08672, 7.94426, 0.08049, 8.43287, 5.13425, 0.188588, 0.0114121, 0.0543353, 
141.983, 20, 20.9999, 1.58866e-06, 4.08672, 7.94426, 0.08049, 8.4329, 5.13419, 0.188588, 0.0114125, 0.0543947, 
142.308, 20, 20.9999, 1.49184e-06, 4.08672, 7.94426, 0.08049, 8.43292, 5.13416, 0.188587, 0.0114127, 0.054432, 
142.923, 20, 20.9999, 1.32123e-06, 4.08672, 7.94426, 0.08049, 8.43296, 5.13409, 0.188587, 0.0114132, 0.0545023, 
143.144, 20, 20.9999, 1.26311e-06, 4.08672, 7.94426, 0.08049, 8.43297, 5.13406, 0.188587, 0.0114134, 0.0545273, 
143.863, 20, 20.9999, 1.08716e-06, 4.08672, 7.94426, 0.08049, 8.43301, 5.13398, 0.188586, 0.011414, 0.054608, 
143.98, 20, 20.9999, 1.061e-06, 4.08672, 7.94426, 0.08049, 8.43302, 5.13397, 0.188586, 0.0114141, 0.0546211, 
144.803, 20, 20.9999, 8.91259e-07, 4.08672, 7.94426, 0.08049, 8.43306, 5.13387, 0.188585, 0.0114148, 0.054712, 
144.816, 20, 20.9999, 8.88695e-07, 4.08672, 7.94426, 0.08049, 8.43306, 5.13387, 0.188585, 0.0114148, 0.0547135, 
145.652, 20, 20.9999, 7.40571e-07, 4.08672, 7.94426, 0.08049, 8.43311, 5.13378, 0.188584, 0.0114156, 0.0548045, 
145.742, 20, 20.9999, 7.25996e-07, 4.08672, 7.94426, 0.08049, 8.43311, 5.13377, 0.188584, 0.0114157, 0.0548142, 
146.488, 20, 20.9999, 6.15927e-07, 4.08672, 7.94426, 0.08049, 8.43315, 5.13369, 0.188584, 0.0114163, 0.0548942, 
146.682, 20, 20.9999, 5.90327e-07, 4.08672, 7.94426, 0.08049, 8.43317, 5.13367, 0.188584, 0.0114165, 0.0549148, 
147.324, 20, 20.9999, 5.0929e-07, 4.08672, 7.94426, 0.08049, 8.4332, 5.1336, 0.188583, 0.0114171, 0.0549825, 
147.622, 20, 20.9999, 4.74381e-07, 4.08672, 7.94426, 0.08049, 8.43322, 5.13357, 0.188583, 0.0114173, 0.0550136, 
148.161, 20, 20.9999, 4.16091e-07, 4.08672, 7.94426, 0.08049, 8.43324, 5.13351, 0.188582, 0.0114178, 0.0550694, 
148.562, 20, 20.9999, 3.76593e-07, 4.08672, 7.94426, 0.08049, 8.43326, 5.13347, 0.188582, 0.0114181, 0.0551107, 
148.997, 20, 20.9999, 3.37476e-07, 4.08672, 7.94426, 0.08049, 8.43329, 5.13343, 0.188582, 0.0114185, 0.0551551, 
149.502, 20, 20.9999, 2.96667e-07, 4.08672, 7.94426, 0.08049, 8.43331, 5.13338, 0.188581, 0.0114189, 0.0552063, 
149.833, 20, 21, 2.72518e-07, 4.08672, 7.94426, 0.08049, 8.43333, 5.13334, 0.188581, 0.0114192, 0.0552395, 
150.441, 20, 21, 2.33291e-07, 4.08672, 7.94426, 0.08049, 8.43336, 5.13328, 0.18858, 0.0114196, 0.0553002, 
150.669, 20, 21, 2.20294e-07, 4.08672, 7.94426, 0.08049, 8.43337, 5.13326, 0.18858, 0.0114198, 0.0553227, 
151.381, 20, 21, 1.85152e-07, 4.08672, 7.94426, 0.08049, 8.43341, 5.13319, 0.18858, 0.0114202, 0.0553925, 
151.505, 20, 21, 1.79879e-07, 4.08672, 7.94426, 0.08049, 8.43341, 5.13318, 0.18858, 0.0114203, 0.0554045, 
152.321, 20, 21, 1.47028e-07, 4.08672, 7.94426, 0.08049, 8.43345, 5.1331, 0.188579, 0.0114209, 0.0554833, 
152.341, 20, 21, 1.46269e-07, 4.08672, 7.94426, 0.08049, 8.43345, 5.13309, 0.188579, 0.0114209, 0.0554852, 
153.177, 20, 21, 1.18348e-07, 4.08672, 7.94426, 0.08049, 8.43349, 5.13301, 0.188578, 0.0114216, 0.0555646, 
153.261, 20, 21, 1.15934e-07, 4.08672, 7.94426, 0.08049, 8.4335, 5.13301, 0.188578, 0.0114217, 0.0555725, 
154.013, 20, 21, 9.69837e-08, 4.08672, 7.94426, 0.08049, 8.43353, 5.13293, 0.188578, 0.0114223, 0.0556428, 
154.201, 20, 21, 9.29874e-08, 4.08672, 7.94426, 0.08049, 8.43354, 5.13292, 0.188578, 0.0114224, 0.0556602, 
154.849, 20, 21, 8.10975e-08, 4.08672, 7.94426, 0.08049, 8.43357, 5.13286, 0.188577, 0.0114229, 0.0557199, 
155.14, 20, 21, 7.66558e-08, 4.08672, 7.94426, 0.08049, 8.43358, 5.13283, 0.188577, 0.0114232, 0.0557464, 
155.686, 20, 21, 6.96098e-08, 4.08672, 7.94426, 0.08049, 8.43361, 5.13278, 0.188576, 0.0114236, 0.0557957, 
156.08, 20, 21, 6.54067e-08, 4.08672, 7.94426, 0.08049, 8.43363, 5.13275, 0.188576, 0.0114238, 0.0558312, 
156.522, 20, 21, 6.14415e-08, 4.08672, 7.94426, 0.08049, 8.43365, 5.13271, 0.188576, 0.0114241, 0.0558705, 
157.02, 20, 21, 5.77077e-08, 4.08672, 7.94426, 0.08049, 8.43367, 5.13266, 0.188576, 0.0114245, 0.0559145, 
157.358, 20, 21, 5.55133e-08, 4.08672, 7.94426, 0.08049, 8.43368, 5.13263, 0.188575, 0.0114247, 0.0559441, 
157.96, 20, 21, 5.20263e-08, 4.08672, 7.94426, 0.08049, 8.43371, 5.13258, 0.188575, 0.011425, 0.0559965, 
158.194, 20, 21, 5.07461e-08, 4.08672, 7.94426, 0.08049, 8.43372, 5.13256, 0.188575, 0.0114252, 0.0560167, 
158.9, 20, 21, 4.68299e-08, 4.08672, 7.94426, 0.08049, 8.43375, 5.1325, 0.188574, 0.0114255, 0.056077, 
159.03, 20, 21, 4.60607e-08, 4.08672, 7.94426, 0.08049, 8.43376, 5.13249, 0.188574, 0.0114256, 0.0560881, 
159.839, 20, 21, 4.05861e-08, 4.08672, 7.94426, 0.08049, 8.43379, 5.13242, 0.188574, 0.011426, 0.0561563, 
159.866, 20, 21, 4.03778e-08, 4.08672, 7.94426, 0.08049, 8.43379, 5.13242, 0.188574, 0.011426, 0.0561585, 
160.702, 20, 21, 4.35335e-08, 4.08672, 7.94426, 0.08049, 8.43383, 5.13235, 0.188574, 0.0114265, 0.0562278, 
160.779, 20, 21, 4.4168e-08, 4.08672, 7.94426, 0.08049, 8.43383, 5.13234, 0.188573, 0.0114265, 0.0562342, 
161.538, 20, 21, 5.08031e-08, 4.08672, 7.94426, 0.08049, 8.43386, 5.13228, 0.188573, 0.011427, 0.0562961, 
161.719, 20, 21, 5.24478e-08, 4.08672, 7.94426, 0.08049, 8.43387, 5.13226, 0.188573, 0.0114271, 0.0563107, 
162.375, 20, 21, 5.84611e-08, 4.08672, 7.94426, 0.08049, 8.4339, 5.13221, 0.188573, 0.0114275, 0.0563633, 
162.659, 20, 21, 6.10321e-08, 4.08672, 7.94426, 0.08049, 8.43391, 5.13219, 0.188572, 0.0114277, 0.0563859, 
163.211, 20, 21, 6.58255e-08, 4.08672, 7.94426, 0.08049, 8.43393, 5.13214, 0.188572, 0.011428, 0.0564295, 
163.599, 20, 21, 6.89528e-08, 4.08672, 7.94426, 0.08049, 8.43394, 5.13211, 0.188572, 0.0114282, 0.0564599, 
164.047, 20, 21, 7.22147e-08, 4.08672, 7.94426, 0.08049, 8.43396, 5.13208, 0.188572, 0.0114285, 0.0564947, 
164.538, 20, 21, 7.52416e-08, 4.08672, 7.94426, 0.08049, 8.43398, 5.13204, 0.188571, 0.0114287, 0.0565326, 
164.883, 20, 21, 7.69468e-08, 4.08672, 7.94426, 0.08049, 8.43399, 5.13201, 0.188571, 0.0114289, 0.056559, 
165.478, 20, 21, 7.89305e-08, 4.08672, 7.94426, 0.08049, 8.43402, 5.13197, 0.188571, 0.0114293, 0.0566041, 
165.719, 20, 21, 7.93401e-08, 4.08672, 7.94426, 0.08049, 8.43403, 5.13195, 0.188571, 0.0114294, 0.0566222, 
166.418, 20, 21, 7.90513e-08, 4.08672, 7.94426, 0.08049, 8.43405, 5.1319, 0.18857, 0.0114298, 0.0566744, 
166.555, 20, 21, 7.87127e-08, 4.08672, 7.94426, 0.08049, 8.43406, 5.13189, 0.18857, 0.0114298, 0.0566846, 
167.358, 20, 21, 7.46358e-08, 4.08672, 7.94426, 0.08049, 8.43409, 5.13183, 0.18857, 0.0114302, 0.0567436, 
