t, stateA_obs, stateB_obs, stateC_obs, stateD_obs, stateE_obs, stateF_obs, stateG_obs, stateH_obs, donor_obs, Pdonor_obs, Pparticle_obs, 
-5.68562, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-5.43813, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-4.8495, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-4.52843, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-4.01338, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-3.61873, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-3.17726, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-2.70903, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-2.34114, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-1.79933, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-1.50502, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-0.889632, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
-0.668896, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
0.0200669, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
0.167224, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
0.929766, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
1.00334, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
1.83946, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
1.83946, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
2.67559, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
2.74916, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
3.51171, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
3.65886, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
4.34783, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
4.56856, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
5.18395, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
5.47826, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
6.02007, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
6.38796, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
6.85619, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
7.29766, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
7.69231, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
8.20736, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
8.52843, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
9.11706, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
9.36455, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
10.0268, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
10.2007, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
10.9365, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
11.0368, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
11.8462, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
11.8729, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
12.709, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
12.7559, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
13.5452, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
13.6656, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
14.3813, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
14.5753, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
15.2174, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
15.4849, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
16.0535, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
16.3946, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
16.8896, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
17.3043, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
17.7258, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
18.214, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
18.5619, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
19.1237, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
19.398, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
20.0334, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
20.2341, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
20.9431, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
21.0702, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
21.8528, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
21.9064, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
22.7425, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
22.7625, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
23.5786, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
23.6722, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
24.4147, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
24.5819, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
25.2508, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
25.4916, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
26.087, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
26.4013, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
26.9231, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
27.311, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
27.7592, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
28.2207, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
28.5953, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
29.1304, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
29.4314, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
30.0401, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
30.2676, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
30.9498, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
31.1037, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
31.8595, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
31.9398, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
32.7692, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
32.7759, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
33.612, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
33.6789, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
34.4482, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
34.5886, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
35.2843, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
35.4983, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
36.1204, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
36.408, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
36.9565, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
37.3177, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
37.7926, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
38.2274, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
38.6288, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
39.1371, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
39.4649, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
40.0468, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
40.301, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
40.9565, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
41.1371, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
41.8662, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
41.9732, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
42.7759, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
42.8094, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
43.6455, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
43.6856, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
44.4816, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
44.5953, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
45.3177, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
45.505, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
46.1538, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
46.4147, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
46.99, 5, 6, 6.11062, 5.06791, 10.1358, 0.280725, 5.4629, 11.0742, 0.16629, 0.0337097, 0.202716, 
