t, stateA_obs, stateB_obs, stateC_obs, stateD_obs, stateE_obs, stateF_obs, stateG_obs, stateH_obs, donor_obs, Pdonor_obs, Pparticle_obs, 
103.512, 4.79997, 5.79962, 3.80142, 6.04966, 6.04964, -9.92312e-22, 6.90962, 8.18077, 0.587614, 0.69572, 1.18493, 
103.846, 4.79997, 5.79963, 3.8014, 6.04966, 6.04965, -7.49621e-22, 6.90962, 8.18077, 0.587614, 0.69572, 1.18491, 
104.415, 4.79997, 5.79965, 3.80137, 6.04967, 6.04965, -3.56605e-22, 6.90961, 8.18077, 0.587613, 0.69572, 1.18488, 
104.682, 4.79997, 5.79966, 3.80136, 6.04967, 6.04966, -1.89442e-22, 6.90961, 8.18077, 0.587613, 0.69572, 1.18487, 
105.318, 4.79997, 5.79968, 3.80133, 6.04968, 6.04966, 1.6561e-22, 6.90961, 8.18078, 0.587613, 0.69572, 1.18484, 
105.518, 4.79997, 5.79969, 3.80132, 6.04968, 6.04967, 3.21879e-22, 6.90961, 8.18078, 0.587613, 0.69572, 1.18483, 
106.221, 4.79997, 5.79971, 3.80129, 6.04969, 6.04967, 8.27852e-22, 6.90961, 8.18078, 0.587613, 0.69572, 1.18479, 
106.355, 4.79998, 5.79971, 3.80129, 6.04969, 6.04968, 9.1396e-22, 6.90961, 8.18078, 0.587613, 0.695721, 1.18478, 
107.124, 4.79998, 5.79973, 3.80125, 6.04969, 6.04968, 1.3138e-21, 6.90961, 8.18079, 0.587613, 0.695721, 1.18475, 
107.191, 4.79998, 5.79973, 3.80125, 6.0497, 6.04968, 1.33926e-21, 6.90961, 8.18079, 0.587613, 0.695721, 1.18475, 
108.027, 4.79998, 5.79975, 3.80122, 6.0497, 6.04969, 1.49129e-21, 6.90961, 8.18079, 0.587612, 0.695721, 1.18471, 
108.863, 4.79998, 5.79977, 3.80119, 6.04971, 6.0497, 1.25037e-21, 6.9096, 8.18079, 0.587612, 0.695721, 1.18467, 
108.93, 4.79998, 5.79977, 3.80119, 6.04971, 6.0497, 1.21023e-21, 6.9096, 8.18079, 0.587612, 0.695721, 1.18467, 
109.699, 4.79998, 5.79979, 3.80116, 6.04972, 6.04971, 7.42508e-22, 6.9096, 8.1808, 0.587612, 0.695721, 1.18464, 
109.833, 4.79998, 5.79979, 3.80115, 6.04972, 6.04971, 7.1753e-22, 6.9096, 8.1808, 0.587612, 0.695721, 1.18464, 
110.535, 4.79998, 5.7998, 3.80113, 6.04972, 6.04971, 5.62397e-22, 6.9096, 8.1808, 0.587612, 0.695722, 1.18461, 
110.736, 4.79998, 5.79981, 3.80112, 6.04973, 6.04972, 5.12672e-22, 6.9096, 8.1808, 0.587612, 0.695722, 1.1846, 
111.371, 4.79999, 5.79982, 3.80111, 6.04973, 6.04972, 3.49272e-22, 6.9096, 8.1808, 0.587612, 0.695722, 1.18458, 
111.639, 4.79999, 5.79982, 3.8011, 6.04973, 6.04972, 2.8142e-22, 6.9096, 8.18081, 0.587612, 0.695722, 1.18457, 
112.207, 4.79999, 5.79983, 3.80108, 6.04974, 6.04973, 1.49686e-22, 6.9096, 8.18081, 0.587611, 0.695722, 1.18455, 
112.542, 4.79999, 5.79984, 3.80107, 6.04974, 6.04973, 8.60079e-23, 6.9096, 8.18081, 0.587611, 0.695722, 1.18454, 
113.043, 4.79999, 5.79984, 3.80106, 6.04974, 6.04973, 2.03682e-23, 6.90959, 8.18081, 0.587611, 0.695722, 1.18452, 
113.445, 4.79999, 5.79985, 3.80105, 6.04974, 6.04974, 2.51155e-24, 6.90959, 8.18081, 0.587611, 0.695722, 1.18451, 
113.88, 4.79999, 5.79986, 3.80103, 6.04975, 6.04974, -4.08062e-23, 6.90959, 8.18081, 0.587611, 0.695722, 1.1845, 
114.348, 4.79999, 5.79986, 3.80102, 6.04975, 6.04974, -1.39111e-22, 6.90959, 8.18082, 0.587611, 0.695722, 1.18448, 
114.716, 4.79999, 5.79987, 3.80101, 6.04975, 6.04974, -2.07853e-22, 6.90959, 8.18082, 0.587611, 0.695722, 1.18447, 
115.251, 4.79999, 5.79987, 3.801, 6.04975, 6.04975, -2.89503e-22, 6.90959, 8.18082, 0.587611, 0.695723, 1.18446, 
115.552, 4.79999, 5.79988, 3.80099, 6.04976, 6.04975, -3.2348e-22, 6.90959, 8.18082, 0.587611, 0.695723, 1.18445, 
116.154, 4.79999, 5.79988, 3.80098, 6.04976, 6.04975, -3.59089e-22, 6.90959, 8.18082, 0.587611, 0.695723, 1.18443, 
116.388, 4.79999, 5.79989, 3.80097, 6.04976, 6.04975, -3.59344e-22, 6.90959, 8.18082, 0.587611, 0.695723, 1.18443, 
117.057, 4.79999, 5.79989, 3.80096, 6.04976, 6.04976, -3.09788e-22, 6.90959, 8.18083, 0.587611, 0.695723, 1.18441, 
117.224, 4.79999, 5.79989, 3.80096, 6.04977, 6.04976, -2.84328e-22, 6.90959, 8.18083, 0.58761, 0.695723, 1.18441, 
117.96, 4.79999, 5.7999, 3.80094, 6.04977, 6.04976, -1.30663e-22, 6.90959, 8.18083, 0.58761, 0.695723, 1.18439, 
118.06, 4.79999, 5.7999, 3.80094, 6.04977, 6.04976, -1.35252e-22, 6.90958, 8.18083, 0.58761, 0.695723, 1.18439, 
118.863, 4.79999, 5.79991, 3.80092, 6.04977, 6.04977, -1.75135e-22, 6.90958, 8.18083, 0.58761, 0.695723, 1.18437, 
118.896, 4.79999, 5.79991, 3.80092, 6.04977, 6.04977, -1.76894e-22, 6.90958, 8.18083, 0.58761, 0.695723, 1.18437, 
119.732, 4.79999, 5.79992, 3.80091, 6.04978, 6.04977, -2.21771e-22, 6.90958, 8.18084, 0.58761, 0.695723, 1.18435, 
119.766, 4.79999, 5.79992, 3.80091, 6.04978, 6.04977, -2.23557e-22, 6.90958, 8.18084, 0.58761, 0.695723, 1.18435, 
120.569, 4.79999, 5.79992, 3.80089, 6.04978, 6.04978, -2.63774e-22, 6.90958, 8.18084, 0.58761, 0.695723, 1.18433, 
120.669, 4.79999, 5.79992, 3.80089, 6.04978, 6.04978, -2.68232e-22, 6.90958, 8.18084, 0.58761, 0.695723, 1.18433, 
121.405, 4.79999, 5.79993, 3.80088, 6.04978, 6.04978, -2.94103e-22, 6.90958, 8.18084, 0.58761, 0.695723, 1.18431, 
121.572, 4.79999, 5.79993, 3.80088, 6.04978, 6.04978, -2.97804e-22, 6.90958, 8.18084, 0.58761, 0.695723, 1.18431, 
122.241, 4.8, 5.79993, 3.80087, 6.04979, 6.04978, -3.01266e-22, 6.90958, 8.18084, 0.58761, 0.695724, 1.1843, 
122.475, 4.8, 5.79994, 3.80086, 6.04979, 6.04978, -2.97256e-22, 6.90958, 8.18084, 0.58761, 0.695724, 1.18429, 
123.077, 4.8, 5.79994, 3.80085, 6.04979, 6.04979, -2.71084e-22, 6.90958, 8.18084, 0.58761, 0.695724, 1.18428, 
123.378, 4.8, 5.79994, 3.80085, 6.04979, 6.04979, -2.47909e-22, 6.90958, 8.18085, 0.58761, 0.695724, 1.18428, 
123.913, 4.8, 5.79994, 3.80084, 6.04979, 6.04979, -1.86682e-22, 6.90958, 8.18085, 0.58761, 0.695724, 1.18427, 
124.281, 4.8, 5.79995, 3.80084, 6.04979, 6.04979, -1.27426e-22, 6.90958, 8.18085, 0.58761, 0.695724, 1.18426, 
124.749, 4.8, 5.79995, 3.80083, 6.0498, 6.04979, -2.85002e-23, 6.90958, 8.18085, 0.587609, 0.695724, 1.18426, 
125.184, 4.8, 5.79995, 3.80082, 6.0498, 6.04979, 1.2002e-24, 6.90957, 8.18085, 0.587609, 0.695724, 1.18425, 
125.585, 4.8, 5.79995, 3.80082, 6.0498, 6.04979, -8.88856e-24, 6.90957, 8.18085, 0.587609, 0.695724, 1.18424, 
126.087, 4.8, 5.79995, 3.80081, 6.0498, 6.0498, -2.23633e-23, 6.90957, 8.18085, 0.587609, 0.695724, 1.18424, 
126.421, 4.8, 5.79996, 3.80081, 6.0498, 6.0498, -3.14251e-23, 6.90957, 8.18085, 0.587609, 0.695724, 1.18423, 
126.99, 4.8, 5.79996, 3.8008, 6.0498, 6.0498, -4.58942e-23, 6.90957, 8.18085, 0.587609, 0.695724, 1.18422, 
127.258, 4.8, 5.79996, 3.8008, 6.0498, 6.0498, -5.18586e-23, 6.90957, 8.18085, 0.587609, 0.695724, 1.18422, 
127.893, 4.8, 5.79996, 3.80079, 6.0498, 6.0498, -6.22929e-23, 6.90957, 8.18086, 0.587609, 0.695724, 1.18421, 
128.094, 4.8, 5.79996, 3.80079, 6.0498, 6.0498, -6.41224e-23, 6.90957, 8.18086, 0.587609, 0.695724, 1.18421, 
128.796, 4.8, 5.79997, 3.80078, 6.04981, 6.0498, -6.2832e-23, 6.90957, 8.18086, 0.587609, 0.695724, 1.1842, 
128.93, 4.8, 5.79997, 3.80078, 6.04981, 6.0498, -6.09535e-23, 6.90957, 8.18086, 0.587609, 0.695724, 1.1842, 
129.699, 4.8, 5.79997, 3.80077, 6.04981, 6.04981, -3.71562e-23, 6.90957, 8.18086, 0.587609, 0.695724, 1.18419, 
129.766, 4.8, 5.79997, 3.80077, 6.04981, 6.04981, -3.38923e-23, 6.90957, 8.18086, 0.587609, 0.695724, 1.18419, 
130.602, 4.8, 5.79997, 3.80076, 6.04981, 6.04981, 2.67171e-23, 6.90957, 8.18086, 0.587609, 0.695724, 1.18418, 
131.438, 4.8, 5.79997, 3.80076, 6.04981, 6.04981, 1.31727e-22, 6.90957, 8.18086, 0.587609, 0.695724, 1.18417, 
131.505, 4.8, 5.79997, 3.80076, 6.04981, 6.04981, 1.42399e-22, 6.90957, 8.18086, 0.587609, 0.695725, 1.18417, 
132.274, 4.8, 5.79998, 3.80075, 6.04981, 6.04981, 2.21477e-22, 6.90957, 8.18086, 0.587609, 0.695725, 1.18416, 
132.408, 4.8, 5.79998, 3.80075, 6.04981, 6.04981, 2.23748e-22, 6.90957, 8.18086, 0.587609, 0.695725, 1.18416, 
133.11, 4.8, 5.79998, 3.80074, 6.04982, 6.04981, 2.35127e-22, 6.90957, 8.18087, 0.587609, 0.695725, 1.18415, 
133.311, 4.8, 5.79998, 3.80074, 6.04982, 6.04981, 2.38248e-22, 6.90957, 8.18087, 0.587609, 0.695725, 1.18415, 
133.946, 4.8, 5.79998, 3.80074, 6.04982, 6.04982, 2.47944e-22, 6.90957, 8.18087, 0.587609, 0.695725, 1.18414, 
134.214, 4.8, 5.79998, 3.80073, 6.04982, 6.04982, 2.52011e-22, 6.90957, 8.18087, 0.587609, 0.695725, 1.18414, 
134.783, 4.8, 5.79998, 3.80073, 6.04982, 6.04982, 2.60828e-22, 6.90957, 8.18087, 0.587609, 0.695725, 1.18414, 
135.117, 4.8, 5.79998, 3.80073, 6.04982, 6.04982, 2.66237e-22, 6.90957, 8.18087, 0.587609, 0.695725, 1.18413, 
135.619, 4.8, 5.79998, 3.80072, 6.04982, 6.04982, 2.74863e-22, 6.90957, 8.18087, 0.587609, 0.695725, 1.18413, 
136.02, 4.8, 5.79998, 3.80072, 6.04982, 6.04982, 2.82373e-22, 6.90957, 8.18087, 0.587609, 0.695725, 1.18413, 
136.455, 4.8, 5.79998, 3.80072, 6.04982, 6.04982, 2.91314e-22, 6.90956, 8.18087, 0.587608, 0.695725, 1.18412, 
136.923, 4.8, 5.79999, 3.80072, 6.04982, 6.04982, 3.02113e-22, 6.90956, 8.18087, 0.587608, 0.695725, 1.18412, 
137.291, 4.8, 5.79999, 3.80071, 6.04982, 6.04982, 3.11626e-22, 6.90956, 8.18087, 0.587608, 0.695725, 1.18412, 
137.826, 4.8, 5.79999, 3.80071, 6.04982, 6.04982, 3.27397e-22, 6.90956, 8.18087, 0.587608, 0.695725, 1.18411, 
138.127, 4.8, 5.79999, 3.80071, 6.04982, 6.04982, 3.37428e-22, 6.90956, 8.18087, 0.587608, 0.695725, 1.18411, 
138.729, 4.8, 5.79999, 3.80071, 6.04982, 6.04982, 3.60414e-22, 6.90956, 8.18087, 0.587608, 0.695725, 1.18411, 
138.963, 4.8, 5.79999, 3.8007, 6.04983, 6.04982, 3.6927e-22, 6.90956, 8.18087, 0.587608, 0.695725, 1.18411, 
139.632, 4.8, 5.79999, 3.8007, 6.04983, 6.04982, 3.74925e-22, 6.90956, 8.18087, 0.587608, 0.695725, 1.1841, 
139.799, 4.8, 5.79999, 3.8007, 6.04983, 6.04982, 3.75992e-22, 6.90956, 8.18087, 0.587608, 0.695725, 1.1841, 
140.535, 4.8, 5.79999, 3.8007, 6.04983, 6.04983, 3.7893e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.1841, 
140.635, 4.8, 5.79999, 3.8007, 6.04983, 6.04983, 3.791e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.1841, 
141.438, 4.8, 5.79999, 3.80069, 6.04983, 6.04983, 3.78345e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18409, 
141.472, 4.8, 5.79999, 3.80069, 6.04983, 6.04983, 3.78229e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18409, 
142.308, 4.8, 5.79999, 3.80069, 6.04983, 6.04983, 3.73002e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18409, 
142.341, 4.8, 5.79999, 3.80069, 6.04983, 6.04983, 3.72697e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18409, 
143.144, 4.8, 5.79999, 3.80068, 6.04983, 6.04983, 3.63033e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18408, 
143.244, 4.8, 5.79999, 3.80068, 6.04983, 6.04983, 3.61499e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18408, 
143.98, 4.8, 5.79999, 3.80068, 6.04983, 6.04983, 3.47923e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18408, 
144.147, 4.8, 5.79999, 3.80068, 6.04983, 6.04983, 3.44248e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18408, 
144.816, 4.8, 5.79999, 3.80068, 6.04983, 6.04983, 3.27263e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18407, 
145.05, 4.8, 5.79999, 3.80068, 6.04983, 6.04983, 3.20427e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18407, 
145.652, 4.8, 5.79999, 3.80067, 6.04983, 6.04983, 3.00635e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18407, 
145.953, 4.8, 5.79999, 3.80067, 6.04983, 6.04983, 2.89641e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18407, 
146.488, 4.8, 5.8, 3.80067, 6.04983, 6.04983, 2.76001e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18407, 
146.856, 4.8, 5.8, 3.80067, 6.04983, 6.04983, 2.66306e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18406, 
147.324, 4.8, 5.8, 3.80067, 6.04983, 6.04983, 2.53678e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18406, 
147.759, 4.8, 5.8, 3.80067, 6.04983, 6.04983, 2.4175e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18406, 
148.161, 4.8, 5.8, 3.80067, 6.04983, 6.04983, 2.30646e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18406, 
148.662, 4.8, 5.8, 3.80066, 6.04983, 6.04983, 2.16756e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18406, 
148.997, 4.8, 5.8, 3.80066, 6.04983, 6.04983, 2.07561e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18406, 
149.565, 4.8, 5.8, 3.80066, 6.04984, 6.04983, 1.92197e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18405, 
149.833, 4.8, 5.8, 3.80066, 6.04984, 6.04983, 1.85143e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18405, 
150.468, 4.8, 5.8, 3.80066, 6.04984, 6.04983, 1.69032e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18405, 
150.669, 4.8, 5.8, 3.80066, 6.04984, 6.04983, 1.64178e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18405, 
151.371, 4.8, 5.8, 3.80066, 6.04984, 6.04984, 1.4831e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18405, 
151.505, 4.8, 5.8, 3.80066, 6.04984, 6.04984, 1.45516e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18405, 
152.274, 4.8, 5.8, 3.80066, 6.04984, 6.04984, 1.31167e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18405, 
152.341, 4.8, 5.8, 3.80066, 6.04984, 6.04984, 1.30073e-22, 6.90956, 8.18088, 0.587608, 0.695725, 1.18405, 
153.177, 4.8, 5.8, 3.80065, 6.04984, 6.04984, 1.1645e-22, 6.90956, 8.18089, 0.587608, 0.695725, 1.18404, 
154.013, 4.8, 5.8, 3.80065, 6.04984, 6.04984, 9.86936e-23, 6.90956, 8.18089, 0.587608, 0.695725, 1.18404, 
154.08, 4.8, 5.8, 3.80065, 6.04984, 6.04984, 9.73379e-23, 6.90956, 8.18089, 0.587608, 0.695725, 1.18404, 
154.849, 4.8, 5.8, 3.80065, 6.04984, 6.04984, 8.25398e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18404, 
154.983, 4.8, 5.8, 3.80065, 6.04984, 6.04984, 8.01263e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18404, 
155.686, 4.8, 5.8, 3.80065, 6.04984, 6.04984, 6.83253e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18404, 
155.886, 4.8, 5.8, 3.80065, 6.04984, 6.04984, 6.52404e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18404, 
156.522, 4.8, 5.8, 3.80065, 6.04984, 6.04984, 5.63936e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18403, 
156.789, 4.8, 5.8, 3.80065, 6.04984, 6.04984, 5.31145e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18403, 
157.358, 4.8, 5.8, 3.80065, 6.04984, 6.04984, 4.70947e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18403, 
157.692, 4.8, 5.8, 3.80064, 6.04984, 6.04984, 4.4192e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18403, 
158.194, 4.8, 5.8, 3.80064, 6.04984, 6.04984, 4.07853e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18403, 
158.595, 4.8, 5.8, 3.80064, 6.04984, 6.04984, 3.89251e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18403, 
159.03, 4.8, 5.8, 3.80064, 6.04984, 6.04984, 3.78286e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18403, 
159.498, 4.8, 5.8, 3.80064, 6.04984, 6.04984, 3.77749e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18403, 
159.866, 4.8, 5.8, 3.80064, 6.04984, 6.04984, 3.85944e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18403, 
160.401, 4.8, 5.8, 3.80064, 6.04984, 6.04984, 3.66492e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18403, 
160.702, 4.8, 5.8, 3.80064, 6.04984, 6.04984, 3.51827e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18403, 
161.304, 4.8, 5.8, 3.80064, 6.04984, 6.04984, 3.27335e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18402, 
161.538, 4.8, 5.8, 3.80064, 6.04984, 6.04984, 3.19576e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18402, 
162.207, 4.8, 5.8, 3.80064, 6.04984, 6.04984, 3.02963e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18402, 
162.375, 4.8, 5.8, 3.80064, 6.04984, 6.04984, 3.00115e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18402, 
163.11, 4.8, 5.8, 3.80064, 6.04984, 6.04984, 2.93924e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18402, 
163.211, 4.8, 5.8, 3.80064, 6.04984, 6.04984, 2.93893e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18402, 
164.013, 4.8, 5.8, 3.80064, 6.04984, 6.04984, 3.00854e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18402, 
164.047, 4.8, 5.8, 3.80064, 6.04984, 6.04984, 3.01426e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18402, 
164.883, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 3.23292e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18402, 
164.916, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 3.24473e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18402, 
165.719, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 3.60132e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18402, 
165.819, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 3.65592e-23, 6.90956, 8.18089, 0.587608, 0.695726, 1.18402, 
166.555, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 4.12655e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.18402, 
166.722, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 4.25109e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.18402, 
167.391, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 4.81632e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.18402, 
167.625, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 5.04006e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.18402, 
168.227, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 5.67897e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.18402, 
168.528, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 6.03356e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
169.064, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 6.72351e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
169.431, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 7.24319e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
169.9, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 7.95957e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
170.334, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 8.6814e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
170.736, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 9.39744e-23, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
171.237, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 1.03615e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
171.572, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 1.1048e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
172.14, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 1.19877e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
172.408, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 1.2393e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
173.043, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 1.33823e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
173.244, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 1.37022e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
173.946, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 1.48486e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
174.08, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 1.50715e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
174.849, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 1.63787e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
174.916, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 1.64943e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
175.753, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 1.79641e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
176.589, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 1.94742e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
176.656, 4.8, 5.8, 3.80063, 6.04984, 6.04984, 1.95965e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
177.425, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 2.10176e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
177.559, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 2.12672e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
178.261, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 2.25873e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
178.462, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 2.29672e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
179.097, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 2.41763e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
179.365, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 2.46876e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
179.933, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 2.57771e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.18401, 
180.268, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 2.64191e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
180.769, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 2.73824e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
181.171, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 2.81523e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
181.605, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 2.89846e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
182.074, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 2.98776e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
182.441, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 3.0576e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
182.977, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 3.15852e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
183.278, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 3.21488e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
183.88, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 3.28653e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
184.114, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 3.30445e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
184.783, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 3.34452e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
184.95, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 3.35182e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
185.686, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 3.37e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
185.786, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 3.37065e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
186.589, 4.8, 5.8, 3.80062, 6.04984, 6.04984, 3.35871e-22, 6.90955, 8.18089, 0.587608, 0.695726, 1.184, 
